MOF,Ground_State_Energy
str_m2_o10_o28_pcu_sym.210.cif,-1.4422205101855803
str_m2_o10_o28_pcu_sym.211.cif,-1.442220510185221
str_m2_o10_o28_pcu_sym.212.cif,-1.4422205101231564
str_m2_o10_o28_pcu_sym.213.cif,-1.4422205101780232
str_m2_o10_o28_pcu_sym.215.cif,-1.4422205101855918
str_m2_o10_o28_pcu_sym.219.cif,-1.4422205101816528
str_m2_o10_o28_pcu_sym.220.cif,-1.4422205101854286
str_m2_o10_o28_pcu_sym.221.cif,-1.4422205101855763
str_m2_o10_o28_pcu_sym.223.cif,-1.4422205101852974
str_m2_o10_o28_pcu_sym.225.cif,-1.4422205101289467
str_m2_o10_o28_pcu_sym.227.cif,-1.4422205101650132
str_m2_o10_o28_pcu_sym.228.cif,-1.4422205101742278
str_m2_o10_o28_pcu_sym.23.cif,-1.4422205101809902
str_m2_o10_o28_pcu_sym.230.cif,-1.442220510185448
str_m2_o10_o28_pcu_sym.231.cif,-1.4422205101810122
str_m2_o10_o28_pcu_sym.232.cif,-1.4422205101004941
str_m2_o10_o28_pcu_sym.233.cif,-1.4422205101855659
str_m2_o10_o28_pcu_sym.235.cif,-1.4422205101243786
str_m2_o10_o28_pcu_sym.236.cif,-1.442220510122382
str_m2_o10_o28_pcu_sym.243.cif,-1.4422205101855783
str_m2_o10_o28_pcu_sym.246.cif,-1.4422205101854564
str_m2_o10_o28_pcu_sym.247.cif,-1.4422205101848473
str_m2_o10_o28_pcu_sym.248.cif,-1.4422205101854324
str_m2_o10_o28_pcu_sym.249.cif,-1.4422205101853396
str_m2_o10_o28_pcu_sym.25.cif,-1.4422205101729102
str_m2_o10_o28_pcu_sym.250.cif,-1.4422205101850019
str_m2_o10_o28_pcu_sym.251.cif,-1.4422205101855954
str_m2_o10_o28_pcu_sym.252.cif,-1.442220510184744
str_m2_o10_o28_pcu_sym.253.cif,-1.44222051017002
str_m2_o10_o28_pcu_sym.256.cif,-1.442220510178317
str_m2_o10_o28_pcu_sym.258.cif,-1.442220510185586
str_m2_o10_o28_pcu_sym.26.cif,-1.4422205101855479
str_m2_o10_o28_pcu_sym.260.cif,-1.442220510090861
str_m2_o10_o28_pcu_sym.27.cif,-1.4422205101853725
str_m2_o10_o28_pcu_sym.30.cif,-1.442220510112349
str_m2_o10_o28_pcu_sym.33.cif,-1.4422205101149133
str_m2_o10_o28_pcu_sym.34.cif,-1.4422205101855703
str_m2_o10_o28_pcu_sym.35.cif,-1.442220510179295
str_m2_o10_o28_pcu_sym.36.cif,-1.4422205100606336
str_m2_o10_o28_pcu_sym.39.cif,-1.4422205101855958
str_m2_o10_o28_pcu_sym.4.cif,-1.4422205101855936
str_m2_o10_o28_pcu_sym.40.cif,-1.4422205101837309
str_m2_o10_o28_pcu_sym.43.cif,-1.4422205101854684
str_m2_o10_o28_pcu_sym.44.cif,-1.4422205101776853
str_m2_o10_o28_pcu_sym.45.cif,-1.442220510185484
str_m2_o10_o28_pcu_sym.47.cif,-1.442220510082914
str_m2_o10_o28_pcu_sym.48.cif,-1.442220510183646
str_m2_o10_o28_pcu_sym.49.cif,-1.4422205101815386
str_m2_o10_o28_pcu_sym.5.cif,-1.442220510117464
str_m2_o10_o28_pcu_sym.50.cif,-1.4422205101847987
str_m2_o10_o28_pcu_sym.55.cif,-1.4422205101855634
str_m2_o10_o28_pcu_sym.57.cif,-1.4422205101339323
str_m2_o10_o28_pcu_sym.58.cif,-1.4422205101840524
str_m2_o10_o28_pcu_sym.60.cif,-1.4422205101855492
str_m2_o10_o28_pcu_sym.61.cif,-1.4422205101844363
str_m2_o10_o28_pcu_sym.62.cif,-1.4422205101855041
str_m2_o10_o28_pcu_sym.64.cif,-1.442220510185593
str_m2_o10_o28_pcu_sym.66.cif,-1.4422205101772638
str_m2_o10_o28_pcu_sym.69.cif,-1.4422205101855774
str_m2_o10_o28_pcu_sym.7.cif,-1.4422205101855092
str_m2_o10_o28_pcu_sym.73.cif,-1.4422205101742045
str_m2_o10_o28_pcu_sym.75.cif,-1.4422205101847487
str_m2_o10_o28_pcu_sym.76.cif,-1.4422205101800702
str_m2_o10_o28_pcu_sym.77.cif,-1.4422205101855956
str_m2_o10_o28_pcu_sym.79.cif,-1.4422205101792918
str_m2_o10_o28_pcu_sym.8.cif,-1.4422205101855856
str_m2_o10_o28_pcu_sym.80.cif,-1.4422205101854515
str_m2_o10_o28_pcu_sym.81.cif,-1.4422205100426093
str_m2_o10_o28_pcu_sym.82.cif,-1.442220510086668
str_m2_o10_o28_pcu_sym.84.cif,-1.4422205101855945
str_m2_o10_o28_pcu_sym.85.cif,-1.442220510184054
str_m2_o10_o28_pcu_sym.87.cif,-1.4422205101754697
str_m2_o10_o28_pcu_sym.88.cif,-1.4422205101793035
str_m2_o10_o28_pcu_sym.89.cif,-1.442220510185542
str_m2_o10_o28_pcu_sym.9.cif,-1.4422205101855619
str_m2_o10_o28_pcu_sym.92.cif,-1.442220510184736
str_m2_o10_o28_pcu_sym.93.cif,-1.4422205101853465
str_m2_o10_o28_pcu_sym.97.cif,-1.4422205100930157
str_m2_o10_o28_pcu_sym.98.cif,-1.4422205101854342
str_m2_o10_o28_pcu_sym.99.cif,-1.4422205101544665
str_m2_o10_o29_pcu_sym.1.cif,-1.4422205101391286
str_m2_o10_o29_pcu_sym.101.cif,-1.4422205101661845
str_m2_o10_o29_pcu_sym.103.cif,-1.4422205101668182
str_m2_o10_o29_pcu_sym.104.cif,-1.442220510185562
str_m2_o10_o29_pcu_sym.106.cif,-1.4422205101745194
str_m2_o10_o29_pcu_sym.107.cif,-1.4422205101582497
str_m2_o10_o29_pcu_sym.108.cif,-1.4422205101855963
str_m2_o10_o29_pcu_sym.109.cif,-1.442220510167143
str_m2_o10_o29_pcu_sym.11.cif,-1.4422205101854826
str_m2_o10_o29_pcu_sym.110.cif,-1.4422205101851846
str_m2_o10_o29_pcu_sym.111.cif,-1.4422205099680596
str_m2_o10_o29_pcu_sym.112.cif,-1.442220510185109
str_m2_o10_o29_pcu_sym.115.cif,-1.4422205101854468
str_m2_o10_o29_pcu_sym.116.cif,-1.4422205101855892
str_m2_o10_o29_pcu_sym.117.cif,-1.442220510174395
str_m2_o10_o29_pcu_sym.118.cif,-1.442220510169646
str_m2_o10_o29_pcu_sym.119.cif,-1.4422205101825585
str_m2_o10_o29_pcu_sym.12.cif,-1.4422205101855858
str_m2_o10_o29_pcu_sym.120.cif,-1.4422205101722154
str_m2_o10_o29_pcu_sym.121.cif,-1.4422205101841206
str_m2_o10_o29_pcu_sym.122.cif,-1.4422205101411127
str_m2_o10_o29_pcu_sym.123.cif,-1.442220510185495
str_m2_o10_o29_pcu_sym.124.cif,-1.4422205101846304
str_m2_o10_o29_pcu_sym.125.cif,-1.4422205101843704
str_m2_o10_o29_pcu_sym.126.cif,-1.4422205101851828
str_m2_o10_o29_pcu_sym.127.cif,-1.4422205101584638
str_m2_o10_o29_pcu_sym.128.cif,-1.4422205101756187
str_m2_o10_o29_pcu_sym.129.cif,-1.4422205101853887
str_m2_o10_o29_pcu_sym.13.cif,-1.4422205101854861
str_m2_o10_o29_pcu_sym.130.cif,-1.4422205101851335
str_m2_o10_o29_pcu_sym.131.cif,-1.4422205101790033
str_m2_o10_o29_pcu_sym.132.cif,-1.44222051018559
str_m2_o10_o29_pcu_sym.133.cif,-1.4422205101848815
str_m2_o10_o29_pcu_sym.134.cif,-1.4422205101843188
str_m2_o10_o29_pcu_sym.135.cif,-1.442220510174661
str_m2_o10_o29_pcu_sym.136.cif,-1.4422205101784757
str_m2_o10_o29_pcu_sym.137.cif,-1.4422205101521968
str_m2_o10_o29_pcu_sym.138.cif,-1.4422205101786676
str_m2_o10_o29_pcu_sym.139.cif,-1.4422205101847392
str_m2_o10_o29_pcu_sym.14.cif,-1.442220510184753
str_m2_o10_o29_pcu_sym.140.cif,-1.4422205098365113
str_m2_o10_o29_pcu_sym.141.cif,-1.442220510162862
str_m2_o10_o29_pcu_sym.142.cif,-1.442220510176515
str_m2_o10_o29_pcu_sym.143.cif,-1.4422205101855952
str_m2_o10_o29_pcu_sym.144.cif,-1.4422205101847763
str_m2_o10_o29_pcu_sym.145.cif,-1.4422205101367676
str_m2_o10_o29_pcu_sym.146.cif,-1.44222051013802
str_m2_o10_o29_pcu_sym.147.cif,-1.4422205101467438
str_m2_o10_o29_pcu_sym.148.cif,-1.4422205101796197
str_m2_o10_o29_pcu_sym.149.cif,-1.4422205101390375
str_m2_o10_o29_pcu_sym.15.cif,-1.4422205101855947
str_m2_o10_o29_pcu_sym.150.cif,-1.4422205101854257
str_m2_o10_o29_pcu_sym.151.cif,-1.4422205101855865
str_m2_o10_o29_pcu_sym.152.cif,-1.4422205101855532
str_m2_o10_o29_pcu_sym.153.cif,-1.442220510185349
str_m2_o10_o29_pcu_sym.154.cif,-1.442220510185165
str_m2_o10_o29_pcu_sym.155.cif,-1.4422205101713557
str_m2_o10_o29_pcu_sym.157.cif,-1.4422205101126164
str_m2_o10_o29_pcu_sym.158.cif,-1.4422205101854888
str_m2_o10_o29_pcu_sym.159.cif,-1.4422205101766725
str_m2_o10_o29_pcu_sym.16.cif,-1.4422205101855807
str_m2_o10_o29_pcu_sym.160.cif,-1.4422205101853915
str_m2_o10_o29_pcu_sym.161.cif,-1.4422205101826857
str_m2_o10_o29_pcu_sym.164.cif,-1.4422205101697445
str_m2_o10_o29_pcu_sym.165.cif,-1.442220510185282
str_m2_o10_o29_pcu_sym.166.cif,-1.4422205101824297
str_m2_o10_o29_pcu_sym.167.cif,-1.442220510185569
str_m2_o10_o29_pcu_sym.168.cif,-1.4422205101855916
str_m2_o10_o29_pcu_sym.169.cif,-1.442220510185591
str_m2_o10_o29_pcu_sym.17.cif,-1.4422205101850194
str_m2_o10_o29_pcu_sym.170.cif,-1.442220510185558
str_m2_o10_o29_pcu_sym.172.cif,-1.4422205101529024
str_m2_o10_o29_pcu_sym.173.cif,-1.4422205101830592
str_m2_o10_o29_pcu_sym.174.cif,-1.4422205100721142
str_m2_o10_o29_pcu_sym.176.cif,-1.4422205100431356
str_m2_o10_o29_pcu_sym.177.cif,-1.4422205101424908
str_m2_o10_o29_pcu_sym.178.cif,-1.4422205101479633
str_m2_o10_o29_pcu_sym.179.cif,-1.4422205101855945
str_m2_o10_o29_pcu_sym.18.cif,-1.4422205101512762
str_m2_o10_o29_pcu_sym.180.cif,-1.4422205101816838
str_m2_o10_o29_pcu_sym.181.cif,-1.4422205101719885
str_m2_o10_o29_pcu_sym.183.cif,-1.4422205101495782
str_m2_o10_o29_pcu_sym.184.cif,-1.4422205099328442
str_m2_o10_o29_pcu_sym.185.cif,-1.4422205101416186
str_m2_o10_o29_pcu_sym.186.cif,-1.442220510174543
str_m2_o10_o29_pcu_sym.187.cif,-1.4422205101245398
str_m2_o10_o29_pcu_sym.188.cif,-1.442220510104657
str_m2_o10_o29_pcu_sym.189.cif,-1.4422205101406496
str_m2_o10_o29_pcu_sym.19.cif,-1.4422205101855092
str_m2_o10_o29_pcu_sym.191.cif,-1.4422205101855947
str_m2_o10_o29_pcu_sym.192.cif,-1.4422205099666119
str_m2_o10_o29_pcu_sym.193.cif,-1.4422205101779078
str_m2_o10_o29_pcu_sym.194.cif,-1.442220510157314
str_m2_o10_o29_pcu_sym.195.cif,-1.4422205101853804
str_m2_o10_o29_pcu_sym.196.cif,-1.4422205101255376
str_m2_o10_o29_pcu_sym.198.cif,-1.442220510161865
str_m2_o10_o29_pcu_sym.2.cif,-1.4422205101838725
str_m2_o10_o29_pcu_sym.20.cif,-1.4422205101855865
str_m2_o10_o29_pcu_sym.201.cif,-1.4422205101817636
str_m2_o10_o29_pcu_sym.202.cif,-1.442220510182443
str_m2_o10_o29_pcu_sym.203.cif,-1.4422205101766714
str_m2_o10_o29_pcu_sym.204.cif,-1.4422205101855152
str_m2_o10_o29_pcu_sym.205.cif,-1.4422205101786498
str_m2_o10_o29_pcu_sym.207.cif,-1.4422205101837644
str_m2_o10_o29_pcu_sym.208.cif,-1.4422205101436636
str_m2_o10_o29_pcu_sym.209.cif,-1.442220510103559
str_m2_o10_o29_pcu_sym.211.cif,-1.4422205101125143
str_m2_o10_o29_pcu_sym.212.cif,-1.4422205101111762
str_m2_o10_o29_pcu_sym.213.cif,-1.4422205101842198
str_m2_o10_o29_pcu_sym.214.cif,-1.4422205101823657
str_m2_o10_o29_pcu_sym.215.cif,-1.442220510132231
str_m2_o10_o29_pcu_sym.216.cif,-1.442220510185536
str_m2_o10_o29_pcu_sym.217.cif,-1.4422205101653525
str_m2_o10_o29_pcu_sym.218.cif,-1.4422205099391585
str_m2_o10_o29_pcu_sym.219.cif,-1.4422205101855874
str_m2_o10_o29_pcu_sym.22.cif,-1.4422205101855743
str_m2_o10_o29_pcu_sym.220.cif,-1.4422205101814853
str_m2_o10_o29_pcu_sym.221.cif,-1.4422205101850942
str_m2_o10_o29_pcu_sym.222.cif,-1.4422205101854624
str_m2_o10_o29_pcu_sym.223.cif,-1.44222051017342
str_m2_o10_o29_pcu_sym.224.cif,-1.442220510185157
str_m2_o10_o29_pcu_sym.225.cif,-1.4422205101854655
str_m2_o10_o29_pcu_sym.226.cif,-1.4422205101855603
str_m2_o10_o29_pcu_sym.227.cif,-1.442220510183334
str_m2_o10_o29_pcu_sym.228.cif,-1.442220510184519
str_m2_o10_o29_pcu_sym.229.cif,-1.442220510185565
str_m2_o10_o29_pcu_sym.23.cif,-1.4422205100989527
str_m2_o10_o29_pcu_sym.230.cif,-1.4422205101775414
str_m2_o10_o29_pcu_sym.231.cif,-1.442220510062104
str_m2_o10_o29_pcu_sym.232.cif,-1.4422205101855234
str_m2_o10_o29_pcu_sym.233.cif,-1.4422205101855565
str_m2_o10_o29_pcu_sym.236.cif,-1.4422205101653431
str_m2_o10_o29_pcu_sym.237.cif,-1.4422205101855945
str_m2_o10_o29_pcu_sym.238.cif,-1.4422205101816172
str_m2_o10_o29_pcu_sym.24.cif,-1.4422205101825336
str_m2_o10_o29_pcu_sym.241.cif,-1.4422205101855659
str_m2_o10_o29_pcu_sym.25.cif,-1.4422205101784789
str_m2_o10_o29_pcu_sym.26.cif,-1.4422205101699632
str_m2_o10_o29_pcu_sym.27.cif,-1.4422205101676504
str_m2_o10_o29_pcu_sym.29.cif,-1.4422205101508299
str_m2_o10_o29_pcu_sym.3.cif,-1.4422205101731178
str_m2_o10_o29_pcu_sym.31.cif,-1.442220510176298
str_m2_o10_o29_pcu_sym.32.cif,-1.4422205101855958
str_m2_o10_o29_pcu_sym.33.cif,-1.4422205101850931
str_m2_o10_o29_pcu_sym.34.cif,-1.442220510184619
str_m2_o10_o29_pcu_sym.35.cif,-1.4422205101808412
str_m2_o10_o29_pcu_sym.38.cif,-1.4422205101853982
str_m2_o10_o29_pcu_sym.4.cif,-1.4422205101855945
str_m2_o10_o29_pcu_sym.40.cif,-1.4422205101753915
str_m2_o10_o29_pcu_sym.41.cif,-1.4422205101212027
str_m2_o10_o29_pcu_sym.43.cif,-1.4422205101816936
str_m2_o10_o29_pcu_sym.44.cif,-1.4422205100842125
str_m2_o10_o29_pcu_sym.46.cif,-1.442220510184274
str_m2_o10_o29_pcu_sym.47.cif,-1.4422205101855485
str_m2_o10_o29_pcu_sym.48.cif,-1.4422205101855199
str_m2_o10_o29_pcu_sym.49.cif,-1.4422205101855619
str_m2_o10_o29_pcu_sym.5.cif,-1.442220510061204
str_m2_o10_o29_pcu_sym.53.cif,-1.4422205101855392
str_m2_o10_o29_pcu_sym.54.cif,-1.4422205101613899
str_m2_o10_o29_pcu_sym.55.cif,-1.4422205101852588
str_m2_o10_o29_pcu_sym.56.cif,-1.4422205101855938
str_m2_o10_o29_pcu_sym.57.cif,-1.4422205101821934
str_m2_o10_o29_pcu_sym.58.cif,-1.4422205101855923
str_m2_o10_o29_pcu_sym.59.cif,-1.4422205101855505
str_m2_o10_o29_pcu_sym.6.cif,-1.4422205101855947
str_m2_o10_o29_pcu_sym.60.cif,-1.4422205101661305
str_m2_o10_o29_pcu_sym.61.cif,-1.4422205101855883
str_m2_o10_o29_pcu_sym.62.cif,-1.442220510064504
str_m2_o10_o29_pcu_sym.63.cif,-1.442220510185577
str_m2_o10_o29_pcu_sym.64.cif,-1.4422205101746342
str_m2_o10_o29_pcu_sym.65.cif,-1.4422205101855867
str_m2_o10_o29_pcu_sym.66.cif,-1.4422205101755565
str_m2_o10_o29_pcu_sym.67.cif,-1.4422205099999355
str_m2_o10_o29_pcu_sym.68.cif,-1.44222051018519
str_m2_o10_o29_pcu_sym.69.cif,-1.442220510171508
str_m2_o10_o29_pcu_sym.7.cif,-1.4422205099198955
str_m2_o10_o29_pcu_sym.70.cif,-1.4422205101796104
str_m2_o10_o29_pcu_sym.71.cif,-1.4422205101855068
str_m2_o10_o29_pcu_sym.72.cif,-1.4422205101849515
str_m2_o10_o29_pcu_sym.73.cif,-1.4422205101672383
str_m2_o10_o29_pcu_sym.74.cif,-1.4422205101855892
str_m2_o10_o29_pcu_sym.75.cif,-1.4422205101855239
str_m2_o10_o29_pcu_sym.76.cif,-1.4422205101853487
str_m2_o10_o29_pcu_sym.78.cif,-1.442220510180297
str_m2_o10_o29_pcu_sym.79.cif,-1.4422205101852057
str_m2_o10_o29_pcu_sym.8.cif,-1.4422205099759966
str_m2_o10_o29_pcu_sym.80.cif,-1.442220510171866
str_m2_o10_o29_pcu_sym.82.cif,-1.4422205101581247
str_m2_o10_o29_pcu_sym.83.cif,-1.442220510185548
str_m2_o10_o29_pcu_sym.84.cif,-1.4422205101855952
str_m2_o10_o29_pcu_sym.85.cif,-1.4422205101855952
str_m2_o10_o29_pcu_sym.86.cif,-1.4422205101777648
str_m2_o10_o29_pcu_sym.88.cif,-1.4422205099885046
str_m2_o10_o29_pcu_sym.9.cif,-1.442220510184789
str_m2_o10_o29_pcu_sym.90.cif,-1.4422205101751944
str_m2_o10_o29_pcu_sym.91.cif,-1.4422205101714929
str_m2_o10_o29_pcu_sym.92.cif,-1.442220510161635
str_m2_o10_o29_pcu_sym.93.cif,-1.442220510095657
str_m2_o10_o29_pcu_sym.95.cif,-1.442220510126098
str_m2_o10_o29_pcu_sym.97.cif,-1.4422205101581773
str_m2_o10_o29_pcu_sym.99.cif,-1.4422205101375893
str_m2_o11_o14_pcu_sym.11.cif,-1.4422205101828371
str_m2_o11_o14_pcu_sym.131.cif,-1.4422205101805883
str_m2_o11_o14_pcu_sym.218.cif,-1.4422205101854848
str_m2_o11_o14_pcu_sym.39.cif,-1.4422205101855932
str_m2_o11_o16_pcu_sym.192.cif,-1.4422205101855887
str_m2_o11_o16_pcu_sym.208.cif,-1.4422205101805554
str_m2_o11_o16_pcu_sym.22.cif,-1.442220510185224
str_m2_o11_o16_pcu_sym.46.cif,-1.442220510120272
str_m2_o11_o17_pcu_sym.149.cif,-1.4422205101834131
str_m2_o11_o17_pcu_sym.154.cif,-1.4422205100103749
str_m2_o11_o17_pcu_sym.185.cif,-1.4422205101811216
str_m2_o11_o17_pcu_sym.21.cif,-1.442220510185593
str_m2_o11_o17_pcu_sym.30.cif,-1.4422205101850105
str_m2_o11_o17_pcu_sym.35.cif,-1.442220510185595
str_m2_o11_o17_pcu_sym.68.cif,-1.442220510181031
str_m2_o11_o18_pcu_sym.14.cif,-1.4422205101842238
str_m2_o11_o18_pcu_sym.40.cif,-1.4422205101677774
str_m2_o11_o18_pcu_sym.49.cif,-1.4422205101846846
str_m2_o11_o22_pcu_sym.71.cif,-1.442220510177347
str_m2_o11_o23_pcu_sym.103.cif,-1.4422205101538037
str_m2_o11_o23_pcu_sym.147.cif,-1.4422205101855734
str_m2_o11_o28_pcu_sym.56.cif,-1.4422205101236398
str_m2_o11_o28_pcu_sym.6.cif,-1.4422205101784895
str_m2_o11_o29_pcu_sym.25.cif,-1.4422205101486605
str_m2_o12_o13_pcu_sym.18.cif,-1.4422205101855825
str_m2_o12_o13_pcu_sym.193.cif,-1.4422205101855945
str_m2_o12_o13_pcu_sym.34.cif,-1.442220510185163
str_m2_o12_o13_pcu_sym.77.cif,-1.4422205101850833
str_m2_o12_o13_pcu_sym.82.cif,-1.4422205101348242
str_m2_o12_o14_pcu_sym.89.cif,-1.4422205101583039
str_m2_o12_o15_pcu_sym.1.cif,-1.4422205101845176
str_m2_o12_o15_pcu_sym.176.cif,-1.44222051018401
str_m2_o12_o15_pcu_sym.177.cif,-1.4422205101490104
str_m2_o12_o15_pcu_sym.18.cif,-1.4422205101855945
str_m2_o12_o15_pcu_sym.194.cif,-1.4422205101825394
str_m2_o12_o16_pcu_sym.14.cif,-1.4422205101119467
str_m2_o12_o17_pcu_sym.144.cif,-1.4422205101815617
str_m2_o12_o17_pcu_sym.153.cif,-1.4422205101803125
str_m2_o12_o17_pcu_sym.47.cif,-1.4422205101065506
str_m2_o12_o17_pcu_sym.58.cif,-1.4422205101855732
str_m2_o12_o18_pcu_sym.126.cif,-1.4422205101855545
str_m2_o12_o18_pcu_sym.176.cif,-1.442220510182184
str_m2_o12_o24_pcu_sym.106.cif,-1.442220510184967
str_m2_o12_o25_pcu_sym.246.cif,-1.4422205098932963
str_m2_o12_o28_pcu_sym.114.cif,-1.4422205101279388
str_m2_o12_o28_pcu_sym.62.cif,-1.4422205101855943
str_m2_o12_o28_pcu_sym.66.cif,-1.4422205101855023
str_m2_o12_o28_pcu_sym.80.cif,-1.4422205101021075
str_m2_o12_o29_pcu_sym.120.cif,-1.4422205101836805
str_m2_o12_o29_pcu_sym.146.cif,-1.4422205101848713
str_m2_o12_o29_pcu_sym.179.cif,-1.4422205101792658
str_m2_o12_o29_pcu_sym.180.cif,-1.442220510128592
str_m2_o12_o29_pcu_sym.220.cif,-1.4422205101855925
str_m2_o12_o29_pcu_sym.232.cif,-1.4422205101855758
str_m2_o12_o29_pcu_sym.244.cif,-1.4422205101855943
str_m2_o12_o29_pcu_sym.28.cif,-1.4422205101851364
str_m2_o12_o29_pcu_sym.82.cif,-1.442220510170378
str_m2_o12_o29_pcu_sym.97.cif,-1.4422205101854244
str_m2_o13_o13_pcu_sym.128.cif,-1.4422205101406844
str_m2_o13_o13_pcu_sym.155.cif,-1.4422205101584429
str_m2_o13_o13_pcu_sym.56.cif,-1.4422205101788825
str_m2_o13_o13_pcu_sym.74.cif,-1.4422205101402825
str_m2_o13_o13_pcu_sym.97.cif,-1.442220510185485
str_m2_o13_o14_pcu_sym.136.cif,-1.4422205101855812
str_m2_o13_o14_pcu_sym.159.cif,-1.442220510174856
str_m2_o13_o14_pcu_sym.190.cif,-1.4422205101449879
str_m2_o13_o14_pcu_sym.202.cif,-1.4422205101084948
str_m2_o13_o14_pcu_sym.233.cif,-1.4422205101850252
str_m2_o13_o14_pcu_sym.24.cif,-1.442220510147051
str_m2_o13_o14_pcu_sym.26.cif,-1.442220510185344
str_m2_o13_o15_pcu_sym.112.cif,-1.442220510121804
str_m2_o13_o15_pcu_sym.117.cif,-1.4422205101855807
str_m2_o13_o15_pcu_sym.13.cif,-1.4422205101855836
str_m2_o13_o15_pcu_sym.133.cif,-1.4422205101482621
str_m2_o13_o15_pcu_sym.144.cif,-1.4422205101190935
str_m2_o13_o15_pcu_sym.146.cif,-1.4422205101815728
str_m2_o13_o15_pcu_sym.153.cif,-1.4422205101365684
str_m2_o13_o15_pcu_sym.157.cif,-1.4422205101855905
str_m2_o13_o15_pcu_sym.164.cif,-1.4422205101855572
str_m2_o13_o15_pcu_sym.167.cif,-1.4422205100127914
str_m2_o13_o15_pcu_sym.172.cif,-1.4422205101851504
str_m2_o13_o15_pcu_sym.187.cif,-1.4422205101674426
str_m2_o13_o15_pcu_sym.225.cif,-1.4422205101854453
str_m2_o13_o15_pcu_sym.235.cif,-1.4422205101595504
str_m2_o13_o15_pcu_sym.31.cif,-1.4422205101849617
str_m2_o13_o15_pcu_sym.58.cif,-1.4422205101855796
str_m2_o13_o15_pcu_sym.59.cif,-1.442220510185436
str_m2_o13_o15_pcu_sym.6.cif,-1.4422205100514733
str_m2_o13_o15_pcu_sym.71.cif,-1.4422205101755665
str_m2_o13_o15_pcu_sym.90.cif,-1.442220510185555
str_m2_o13_o15_pcu_sym.97.cif,-1.4422205101198171
str_m2_o13_o16_pcu_sym.252.cif,-1.442220510185423
str_m2_o13_o16_pcu_sym.70.cif,-1.442220510156425
str_m2_o13_o17_pcu_sym.199.cif,-1.4422205101855523
str_m2_o13_o17_pcu_sym.76.cif,-1.4422205101855718
str_m2_o13_o18_pcu_sym.131.cif,-1.442220510133951
str_m2_o13_o18_pcu_sym.148.cif,-1.4422205101672287
str_m2_o13_o18_pcu_sym.250.cif,-1.4422205101812122
str_m2_o13_o22_pcu_sym.130.cif,-1.442220510171651
str_m2_o13_o23_pcu_sym.229.cif,-1.4422205101850447
str_m2_o13_o24_pcu_sym.39.cif,-1.442220510185559
str_m2_o13_o24_pcu_sym.84.cif,-1.4422205101855776
str_m2_o13_o25_pcu_sym.195.cif,-1.44222051018551
str_m2_o13_o25_pcu_sym.208.cif,-1.4422205101739993
str_m2_o14_o14_pcu_sym.1.cif,-1.4422205101517713
str_m2_o14_o14_pcu_sym.10.cif,-1.442220510185593
str_m2_o14_o14_pcu_sym.102.cif,-1.442220510185332
str_m2_o14_o14_pcu_sym.103.cif,-1.4422205101848444
str_m2_o14_o14_pcu_sym.104.cif,-1.4422205101727876
str_m2_o14_o14_pcu_sym.105.cif,-1.4422205101167402
str_m2_o14_o14_pcu_sym.107.cif,-1.442220510148228
str_m2_o14_o14_pcu_sym.108.cif,-1.4422205101815473
str_m2_o14_o14_pcu_sym.11.cif,-1.4422205101837267
str_m2_o14_o14_pcu_sym.111.cif,-1.442220510185515
str_m2_o14_o14_pcu_sym.115.cif,-1.4422205101684153
str_m2_o14_o14_pcu_sym.116.cif,-1.4422205101704464
str_m2_o14_o14_pcu_sym.117.cif,-1.4422205101464487
str_m2_o14_o14_pcu_sym.119.cif,-1.4422205101776466
str_m2_o14_o14_pcu_sym.124.cif,-1.4422205101629413
str_m2_o14_o14_pcu_sym.130.cif,-1.442220510180411
str_m2_o14_o14_pcu_sym.132.cif,-1.4422205101843417
str_m2_o14_o14_pcu_sym.135.cif,-1.4422205101855088
str_m2_o14_o14_pcu_sym.137.cif,-1.4422205100991246
str_m2_o14_o14_pcu_sym.142.cif,-1.4422205101855758
str_m2_o14_o14_pcu_sym.15.cif,-1.4422205101855938
str_m2_o14_o14_pcu_sym.151.cif,-1.4422205101056682
str_m2_o14_o14_pcu_sym.152.cif,-1.4422205101027998
str_m2_o14_o14_pcu_sym.156.cif,-1.4422205100722842
str_m2_o14_o14_pcu_sym.159.cif,-1.4422205101193797
str_m2_o14_o14_pcu_sym.161.cif,-1.442220510185125
str_m2_o14_o14_pcu_sym.162.cif,-1.4422205101852046
str_m2_o14_o14_pcu_sym.163.cif,-1.4422205101841608
str_m2_o14_o14_pcu_sym.172.cif,-1.4422205101854915
str_m2_o14_o14_pcu_sym.173.cif,-1.4422205101718804
str_m2_o14_o14_pcu_sym.178.cif,-1.4422205101363956
str_m2_o14_o14_pcu_sym.179.cif,-1.4422205101826235
str_m2_o14_o14_pcu_sym.180.cif,-1.4422205100045007
str_m2_o14_o14_pcu_sym.181.cif,-1.442220510177516
str_m2_o14_o14_pcu_sym.182.cif,-1.4422205101759316
str_m2_o14_o14_pcu_sym.189.cif,-1.4422205101347032
str_m2_o14_o14_pcu_sym.71.cif,-1.442220510185595
str_m2_o14_o14_pcu_sym.74.cif,-1.442220510090027
str_m2_o14_o14_pcu_sym.76.cif,-1.4422205101853736
str_m2_o14_o14_pcu_sym.77.cif,-1.442220510179352
str_m2_o14_o14_pcu_sym.8.cif,-1.4422205101602956
